Grapheme	GraphFrequency	WordFrequency	Difference
!	913	913	0
(	19	19	0
)	19	19	0
,	11094	11094	0
.	10816	10816	0
:	1948	1948	0
;	232	232	0
?	1044	1044	0
«	1906	1906	0
»	1905	1905	0
—	2263	2263	0
“	403	403	0
„	404	404	0
Е	239	27	212
е	56921	152	56769
