Grapheme	GraphFrequency	WordFrequency	Difference
!	3381	3381	0
,	20565	20565	0
.	9725	9725	0
;	28	28	0
?	960	960	0
«	351	351	0
»	352	352	0
—	291	291	0
”	2049	2049	0
…	2	2	0
5	2	1	1
8	2	1	1
:	2558	2557	1
„	2052	2051	1
Ó	16	8	8
Ő	311	215	96
-	339	29	310
S	1328	4	1324
E	2446	3	2443
A	3727	919	2808
ő	6289	407	5882
ó	5966	2	5964
s	47371	34	47337
a	73080	10067	63013
t	79902	2	79900
e	94708	9	94699
