Grapheme	GraphFrequency	WordFrequency	Difference
!	1876	1876	0
(	36	36	0
)	36	36	0
.	17054	17054	0
:	24	24	0
;	1443	1443	0
?	1025	1025	0
—	2	2	0
‘	753	753	0
’	732	732	0
“	2609	2609	0
”	2485	2485	0
9	11	2	9
3	15	1	14
2	38	1	37
,	36492	36427	65
A	742	7	735
O	1245	10	1235
o	53568	101	53467
a	60787	107	60680
