Grapheme	GraphFrequency	WordFrequency	Difference
!	888	888	0
(	58	58	0
)	58	58	0
.	12930	12930	0
?	1064	1064	0
‘	432	432	0
’	407	407	0
“	2361	2361	0
”	1928	1928	0
,	13338	13326	12
