Grapheme	Frequency	Codepoint	UnicodeName
 	307193	U+0020	SPACE
-	6	U+002D	HYPHEN-MINUS
,	34570	U+002C	COMMA
;	72	U+003B	SEMICOLON
:	1832	U+003A	COLON
!	2559	U+0021	EXCLAMATION MARK
?	768	U+003F	QUESTION MARK
.	16731	U+002E	FULL STOP
‘	798	U+2018	LEFT SINGLE QUOTATION MARK
’	790	U+2019	RIGHT SINGLE QUOTATION MARK
“	2263	U+201C	LEFT DOUBLE QUOTATION MARK
”	2061	U+201D	RIGHT DOUBLE QUOTATION MARK
(	603	U+0028	LEFT PARENTHESIS
)	602	U+0029	RIGHT PARENTHESIS
0	354	U+0030	DIGIT ZERO
1	166	U+0031	DIGIT ONE
½	2	U+00BD	VULGAR FRACTION ONE HALF
2	135	U+0032	DIGIT TWO
3	43	U+0033	DIGIT THREE
4	65	U+0034	DIGIT FOUR
5	29	U+0035	DIGIT FIVE
6	30	U+0036	DIGIT SIX
7	103	U+0037	DIGIT SEVEN
8	17	U+0038	DIGIT EIGHT
9	14	U+0039	DIGIT NINE
a	207276	U+0061	LATIN SMALL LETTER A
A	8443	U+0041	LATIN CAPITAL LETTER A
á	5370	U+00E1	LATIN SMALL LETTER A WITH ACUTE
Á	18	U+00C1	LATIN CAPITAL LETTER A WITH ACUTE
ã	96	U+00E3	LATIN SMALL LETTER A WITH TILDE
Ã	14	U+00C3	LATIN CAPITAL LETTER A WITH TILDE
b	32686	U+0062	LATIN SMALL LETTER B
B	1535	U+0042	LATIN CAPITAL LETTER B
c	308	U+0063	LATIN SMALL LETTER C
C	110	U+0043	LATIN CAPITAL LETTER C
d	68356	U+0064	LATIN SMALL LETTER D
D	717	U+0044	LATIN CAPITAL LETTER D
e	145346	U+0065	LATIN SMALL LETTER E
E	1952	U+0045	LATIN CAPITAL LETTER E
é	127	U+00E9	LATIN SMALL LETTER E WITH ACUTE
f	14256	U+0066	LATIN SMALL LETTER F
F	517	U+0046	LATIN CAPITAL LETTER F
g	42001	U+0067	LATIN SMALL LETTER G
G	6230	U+0047	LATIN CAPITAL LETTER G
h	10751	U+0068	LATIN SMALL LETTER H
H	119	U+0048	LATIN CAPITAL LETTER H
i	113363	U+0069	LATIN SMALL LETTER I
I	3194	U+0049	LATIN CAPITAL LETTER I
í	50	U+00ED	LATIN SMALL LETTER I WITH ACUTE
j	14071	U+006A	LATIN SMALL LETTER J
J	1650	U+004A	LATIN CAPITAL LETTER J
k	30607	U+006B	LATIN SMALL LETTER K
K	2487	U+004B	LATIN CAPITAL LETTER K
l	1889	U+006C	LATIN SMALL LETTER L
L	108	U+004C	LATIN CAPITAL LETTER L
m	53380	U+006D	LATIN SMALL LETTER M
M	1230	U+004D	LATIN CAPITAL LETTER M
n	89419	U+006E	LATIN SMALL LETTER N
N	5361	U+004E	LATIN CAPITAL LETTER N
o	102436	U+006F	LATIN SMALL LETTER O
O	810	U+004F	LATIN CAPITAL LETTER O
ó	123	U+00F3	LATIN SMALL LETTER O WITH ACUTE
p	447	U+0070	LATIN SMALL LETTER P
P	875	U+0050	LATIN CAPITAL LETTER P
q	15	U+0071	LATIN SMALL LETTER Q
Q	2	U+0051	LATIN CAPITAL LETTER Q
r	87686	U+0072	LATIN SMALL LETTER R
R	361	U+0052	LATIN CAPITAL LETTER R
s	55778	U+0073	LATIN SMALL LETTER S
S	1796	U+0053	LATIN CAPITAL LETTER S
t	34726	U+0074	LATIN SMALL LETTER T
T	460	U+0054	LATIN CAPITAL LETTER T
u	63847	U+0075	LATIN SMALL LETTER U
U	116	U+0055	LATIN CAPITAL LETTER U
ú	1	U+00FA	LATIN SMALL LETTER U WITH ACUTE
v	30973	U+0076	LATIN SMALL LETTER V
V	141	U+0056	LATIN CAPITAL LETTER V
w	83	U+0077	LATIN SMALL LETTER W
x	36	U+0078	LATIN SMALL LETTER X
y	3353	U+0079	LATIN SMALL LETTER Y
Y	200	U+0059	LATIN CAPITAL LETTER Y
z	104	U+007A	LATIN SMALL LETTER Z
Z	51	U+005A	LATIN CAPITAL LETTER Z
