Grapheme	GraphFrequency	WordFrequency	Difference
!	933	933	0
(	132	132	0
)	132	132	0
.	10466	10466	0
:	256	256	0
;	228	228	0
?	969	969	0
[	2	2	0
]	2	2	0
‘	411	411	0
“	2492	2492	0
”	2079	2079	0
,	11499	11462	37
O	327	29	298
N	518	1	517
P	919	4	915
L	1046	66	980
I	3310	2326	984
H	1130	3	1127
A	2202	137	2065
’	2578	482	2096
m	17421	9	17412
a	55130	2224	52906
