Grapheme	GraphFrequency	WordFrequency	Difference
!	886	886	0
(	58	58	0
)	59	59	0
*	2	2	0
+	3	3	0
.	12930	12930	0
?	1063	1063	0
‘	432	432	0
’	407	407	0
“	2358	2358	0
”	1923	1923	0
,	13339	13327	12
o	9091	3	9088
'	15433	1	15432
i	94509	277	94232
