Grapheme	GraphFrequency	WordFrequency	Difference
!	450	450	0
(	131	131	0
)	131	131	0
.	12673	12673	0
:	265	265	0
;	122	122	0
?	844	844	0
[	22	22	0
]	22	22	0
‘	387	387	0
’	383	383	0
“	2329	2329	0
”	1930	1930	0
†	8	8	0
,	13759	13732	27
N	1296	533	763
I	1153	319	834
U	2293	1085	1208
A	6145	970	5175
m	24950	14	24936
n	58031	9095	48936
u	82872	16054	66818
i	78911	5134	73777
a	174506	22998	151508
