Grapheme	GraphFrequency	WordFrequency	Difference
'	16318	16318	0
(	5	5	0
)	5	5	0
,	13085	13085	0
.	11103	11103	0
:	2223	2223	0
;	109	109	0
?	1007	1007	0
[	32	32	0
]	32	32	0
«	1965	1965	0
»	1853	1853	0
Á	3	3	0
Ń	5	5	0
ń	3599	3599	0
‹	344	344	0
›	335	335	0
Ì	15	14	1
!	199	197	2
O	43	12	31
I	434	25	409
-	683	79	604
á	831	135	696
A	1278	234	1044
ì	3084	90	2994
U	5090	881	4209
N	4899	662	4237
u	31735	2405	29330
a	52463	518	51945
i	79087	115	78972
n	97287	1236	96051
