Grapheme	GraphFrequency	WordFrequency	Difference
!	549	549	0
(	117	117	0
)	117	117	0
.	11646	11646	0
:	459	459	0
;	240	240	0
?	772	772	0
[	18	18	0
]	20	20	0
_	29	29	0
‘	402	402	0
“	2173	2173	0
”	1881	1881	0
—	202	200	2
,	11005	11002	3
O	415	1	414
I	3653	2626	1027
’	1669	501	1168
A	1746	126	1620
a	56200	2131	54069
