Grapheme	Frequency	Codepoint	UnicodeName
 	221201	U+0020	SPACE
_	550	U+005F	LOW LINE
-	1465	U+002D	HYPHEN-MINUS
,	12877	U+002C	COMMA
;	25	U+003B	SEMICOLON
:	2492	U+003A	COLON
!	503	U+0021	EXCLAMATION MARK
?	1006	U+003F	QUESTION MARK
.	10943	U+002E	FULL STOP
'	5485	U+0027	APOSTROPHE
‹	362	U+2039	SINGLE LEFT-POINTING ANGLE QUOTATION MARK
›	362	U+203A	SINGLE RIGHT-POINTING ANGLE QUOTATION MARK
«	1789	U+00AB	LEFT-POINTING DOUBLE ANGLE QUOTATION MARK
»	1789	U+00BB	RIGHT-POINTING DOUBLE ANGLE QUOTATION MARK
(	97	U+0028	LEFT PARENTHESIS
)	97	U+0029	RIGHT PARENTHESIS
}	3	U+007D	RIGHT CURLY BRACKET
|	272	U+007C	VERTICAL LINE
a	162676	U+0061	LATIN SMALL LETTER A
A	5363	U+0041	LATIN CAPITAL LETTER A
ã	535	U+00E3	LATIN SMALL LETTER A WITH TILDE
b	23346	U+0062	LATIN SMALL LETTER B
B	2350	U+0042	LATIN CAPITAL LETTER B
c	5737	U+0063	LATIN SMALL LETTER C
C	83	U+0043	LATIN CAPITAL LETTER C
d	25390	U+0064	LATIN SMALL LETTER D
D	598	U+0044	LATIN CAPITAL LETTER D
e	32011	U+0065	LATIN SMALL LETTER E
E	36	U+0045	LATIN CAPITAL LETTER E
ẽ	62	U+1EBD	LATIN SMALL LETTER E WITH TILDE
f	6823	U+0066	LATIN SMALL LETTER F
F	319	U+0046	LATIN CAPITAL LETTER F
g	24830	U+0067	LATIN SMALL LETTER G
G	451	U+0047	LATIN CAPITAL LETTER G
h	9554	U+0068	LATIN SMALL LETTER H
H	891	U+0048	LATIN CAPITAL LETTER H
i	49562	U+0069	LATIN SMALL LETTER I
I	4054	U+0049	LATIN CAPITAL LETTER I
j	3294	U+006A	LATIN SMALL LETTER J
J	109	U+004A	LATIN CAPITAL LETTER J
k	29683	U+006B	LATIN SMALL LETTER K
K	872	U+004B	LATIN CAPITAL LETTER K
l	13645	U+006C	LATIN SMALL LETTER L
L	119	U+004C	LATIN CAPITAL LETTER L
m	26616	U+006D	LATIN SMALL LETTER M
M	937	U+004D	LATIN CAPITAL LETTER M
n	55240	U+006E	LATIN SMALL LETTER N
N	822	U+004E	LATIN CAPITAL LETTER N
ŋ	20181	U+014B	LATIN SMALL LETTER ENG
o	57705	U+006F	LATIN SMALL LETTER O
O	112	U+004F	LATIN CAPITAL LETTER O
õ	312	U+00F5	LATIN SMALL LETTER O WITH TILDE
p	183	U+0070	LATIN SMALL LETTER P
P	38	U+0050	LATIN CAPITAL LETTER P
r	30933	U+0072	LATIN SMALL LETTER R
R	673	U+0052	LATIN CAPITAL LETTER R
s	18216	U+0073	LATIN SMALL LETTER S
S	669	U+0053	LATIN CAPITAL LETTER S
t	13978	U+0074	LATIN SMALL LETTER T
T	428	U+0054	LATIN CAPITAL LETTER T
u	23617	U+0075	LATIN SMALL LETTER U
U	178	U+0055	LATIN CAPITAL LETTER U
v	21	U+0076	LATIN SMALL LETTER V
w	8372	U+0077	LATIN SMALL LETTER W
W	1449	U+0057	LATIN CAPITAL LETTER W
y	34013	U+0079	LATIN SMALL LETTER Y
Y	2444	U+0059	LATIN CAPITAL LETTER Y
z	5354	U+007A	LATIN SMALL LETTER Z
Z	1148	U+005A	LATIN CAPITAL LETTER Z
