Grapheme	GraphFrequency	WordFrequency	Difference
!	141	141	0
(	95	95	0
)	95	95	0
,	16821	16821	0
.	6237	6237	0
:	1674	1674	0
;	2389	2389	0
?	1026	1026	0
—	8	8	0
A	2021	3	2018
'	14241	152	14089
i	59887	1	59886
e	89712	8	89704
o	90558	412	90146
a	132318	105	132213
