Grapheme	Frequency	Codepoint	UnicodeName
 	164376	U+0020	SPACE
-	1365	U+002D	HYPHEN-MINUS
—	637	U+2014	EM DASH
,	13113	U+002C	COMMA
;	127	U+003B	SEMICOLON
:	2269	U+003A	COLON
!	268	U+0021	EXCLAMATION MARK
?	827	U+003F	QUESTION MARK
.	10505	U+002E	FULL STOP
…	1	U+2026	HORIZONTAL ELLIPSIS
'	19877	U+0027	APOSTROPHE
‘	208	U+2018	LEFT SINGLE QUOTATION MARK
’	185	U+2019	RIGHT SINGLE QUOTATION MARK
“	669	U+201C	LEFT DOUBLE QUOTATION MARK
”	670	U+201D	RIGHT DOUBLE QUOTATION MARK
(	25	U+0028	LEFT PARENTHESIS
)	25	U+0029	RIGHT PARENTHESIS
0	305	U+0030	DIGIT ZERO
1	159	U+0031	DIGIT ONE
2	105	U+0032	DIGIT TWO
3	20	U+0033	DIGIT THREE
4	49	U+0034	DIGIT FOUR
5	65	U+0035	DIGIT FIVE
6	31	U+0036	DIGIT SIX
7	103	U+0037	DIGIT SEVEN
8	18	U+0038	DIGIT EIGHT
9	12	U+0039	DIGIT NINE
a	99169	U+0061	LATIN SMALL LETTER A
A	1323	U+0041	LATIN CAPITAL LETTER A
á	11512	U+00E1	LATIN SMALL LETTER A WITH ACUTE
Á	56	U+00C1	LATIN CAPITAL LETTER A WITH ACUTE
ã	11748	U+00E3	LATIN SMALL LETTER A WITH TILDE
Ã	1	U+00C3	LATIN CAPITAL LETTER A WITH TILDE
b	11143	U+0062	LATIN SMALL LETTER B
B	156	U+0042	LATIN CAPITAL LETTER B
c	10798	U+0063	LATIN SMALL LETTER C
C	1177	U+0043	LATIN CAPITAL LETTER C
d	10156	U+0064	LATIN SMALL LETTER D
D	107	U+0044	LATIN CAPITAL LETTER D
e	94621	U+0065	LATIN SMALL LETTER E
E	705	U+0045	LATIN CAPITAL LETTER E
é	14436	U+00E9	LATIN SMALL LETTER E WITH ACUTE
É	22	U+00C9	LATIN CAPITAL LETTER E WITH ACUTE
ẽ	6053	U+1EBD	LATIN SMALL LETTER E WITH TILDE
f	228	U+0066	LATIN SMALL LETTER F
F	105	U+0046	LATIN CAPITAL LETTER F
g	15033	U+0067	LATIN SMALL LETTER G
G	141	U+0047	LATIN CAPITAL LETTER G
h	43714	U+0068	LATIN SMALL LETTER H
H	2510	U+0048	LATIN CAPITAL LETTER H
i	43144	U+0069	LATIN SMALL LETTER I
I	554	U+0049	LATIN CAPITAL LETTER I
í	3466	U+00ED	LATIN SMALL LETTER I WITH ACUTE
ĩ	3550	U+0129	LATIN SMALL LETTER I WITH TILDE
j	12188	U+006A	LATIN SMALL LETTER J
J	2875	U+004A	LATIN CAPITAL LETTER J
k	23726	U+006B	LATIN SMALL LETTER K
K	516	U+004B	LATIN CAPITAL LETTER K
l	1771	U+006C	LATIN SMALL LETTER L
L	81	U+004C	LATIN CAPITAL LETTER L
m	27119	U+006D	LATIN SMALL LETTER M
M	1060	U+004D	LATIN CAPITAL LETTER M
n	19570	U+006E	LATIN SMALL LETTER N
N	673	U+004E	LATIN CAPITAL LETTER N
ñ	7802	U+00F1	LATIN SMALL LETTER N WITH TILDE
Ñ	980	U+00D1	LATIN CAPITAL LETTER N WITH TILDE
o	52827	U+006F	LATIN SMALL LETTER O
O	1558	U+004F	LATIN CAPITAL LETTER O
ó	4148	U+00F3	LATIN SMALL LETTER O WITH ACUTE
Ó	3	U+00D3	LATIN CAPITAL LETTER O WITH ACUTE
õ	2051	U+00F5	LATIN SMALL LETTER O WITH TILDE
p	46147	U+0070	LATIN SMALL LETTER P
P	2344	U+0050	LATIN CAPITAL LETTER P
q	78	U+0071	LATIN SMALL LETTER Q
Q	3	U+0051	LATIN CAPITAL LETTER Q
r	38217	U+0072	LATIN SMALL LETTER R
R	554	U+0052	LATIN CAPITAL LETTER R
s	11860	U+0073	LATIN SMALL LETTER S
S	520	U+0053	LATIN CAPITAL LETTER S
t	18901	U+0074	LATIN SMALL LETTER T
T	3015	U+0054	LATIN CAPITAL LETTER T
u	47134	U+0075	LATIN SMALL LETTER U
U	1996	U+0055	LATIN CAPITAL LETTER U
ú	3930	U+00FA	LATIN SMALL LETTER U WITH ACUTE
ũ	658	U+0169	LATIN SMALL LETTER U WITH TILDE
v	27397	U+0076	LATIN SMALL LETTER V
V	10	U+0056	LATIN CAPITAL LETTER V
x	14	U+0078	LATIN SMALL LETTER X
y	15149	U+0079	LATIN SMALL LETTER Y
Y	63	U+0059	LATIN CAPITAL LETTER Y
ý	2196	U+00FD	LATIN SMALL LETTER Y WITH ACUTE
ỹ	1412	U+1EF9	LATIN SMALL LETTER Y WITH TILDE
Ỹ	2	U+1EF8	LATIN CAPITAL LETTER Y WITH TILDE
z	86	U+007A	LATIN SMALL LETTER Z
Z	47	U+005A	LATIN CAPITAL LETTER Z
