Grapheme	GraphFrequency	WordFrequency	Difference
(	4	4	0
)	4	4	0
,	5374	5374	0
.	2674	2674	0
:	78	78	0
;	853	853	0
?	131	131	0
A	505	1	504
U	1024	5	1019
u	7476	101	7375
c	11441	1	11440
o	11714	5	11709
e	20208	249	19959
i	29702	69	29633
