Grapheme	Frequency	Codepoint	UnicodeName
 	131027	U+0020	SPACE
-	1	U+002D	HYPHEN-MINUS
,	1137	U+002C	COMMA
:	27	U+003A	COLON
!	178	U+0021	EXCLAMATION MARK
?	1000	U+003F	QUESTION MARK
.	9865	U+002E	FULL STOP
‘	395	U+2018	LEFT SINGLE QUOTATION MARK
’	394	U+2019	RIGHT SINGLE QUOTATION MARK
“	1849	U+201C	LEFT DOUBLE QUOTATION MARK
”	1729	U+201D	RIGHT DOUBLE QUOTATION MARK
(	30	U+0028	LEFT PARENTHESIS
)	30	U+0029	RIGHT PARENTHESIS
─	1	U+2500	BOX DRAWINGS LIGHT HORIZONTAL
0	237	U+0030	DIGIT ZERO
1	198	U+0031	DIGIT ONE
2	254	U+0032	DIGIT TWO
3	245	U+0033	DIGIT THREE
4	191	U+0034	DIGIT FOUR
5	137	U+0035	DIGIT FIVE
6	104	U+0036	DIGIT SIX
7	82	U+0037	DIGIT SEVEN
8	60	U+0038	DIGIT EIGHT
9	43	U+0039	DIGIT NINE
가	6725	U+AC00	HANGUL SYLLABLE GA
각	390	U+AC01	HANGUL SYLLABLE GAG
간	277	U+AC04	HANGUL SYLLABLE GAN
갇	37	U+AC07	HANGUL SYLLABLE GAD
갈	230	U+AC08	HANGUL SYLLABLE GAL
감	208	U+AC10	HANGUL SYLLABLE GAM
갑	57	U+AC11	HANGUL SYLLABLE GAB
값	30	U+AC12	HANGUL SYLLABLE GABS
갓	5	U+AC13	HANGUL SYLLABLE GAS
갔	208	U+AC14	HANGUL SYLLABLE GASS
강	105	U+AC15	HANGUL SYLLABLE GANG
갖	96	U+AC16	HANGUL SYLLABLE GAJ
같	473	U+AC19	HANGUL SYLLABLE GAT
갚	46	U+AC1A	HANGUL SYLLABLE GAP
개	167	U+AC1C	HANGUL SYLLABLE GAE
객	2	U+AC1D	HANGUL SYLLABLE GAEG
갯	2	U+AC2F	HANGUL SYLLABLE GAES
갱	9	U+AC31	HANGUL SYLLABLE GAENG
갸	2	U+AC38	HANGUL SYLLABLE GYA
거	993	U+AC70	HANGUL SYLLABLE GEO
걱	27	U+AC71	HANGUL SYLLABLE GEOG
건	187	U+AC74	HANGUL SYLLABLE GEON
걷	15	U+AC77	HANGUL SYLLABLE GEOD
걸	64	U+AC78	HANGUL SYLLABLE GEOL
검	4	U+AC80	HANGUL SYLLABLE GEOM
겁	15	U+AC81	HANGUL SYLLABLE GEOB
것	4373	U+AC83	HANGUL SYLLABLE GEOS
겅	2	U+AC85	HANGUL SYLLABLE GEONG
겉	36	U+AC89	HANGUL SYLLABLE GEOT
게	4988	U+AC8C	HANGUL SYLLABLE GE
겐	2	U+AC90	HANGUL SYLLABLE GEN
겔	1	U+AC94	HANGUL SYLLABLE GEL
겜	1	U+AC9C	HANGUL SYLLABLE GEM
겟	3	U+AC9F	HANGUL SYLLABLE GES
겠	535	U+ACA0	HANGUL SYLLABLE GESS
겨	184	U+ACA8	HANGUL SYLLABLE GYEO
격	53	U+ACA9	HANGUL SYLLABLE GYEOG
겪	22	U+ACAA	HANGUL SYLLABLE GYEOGG
견	52	U+ACAC	HANGUL SYLLABLE GYEON
결	176	U+ACB0	HANGUL SYLLABLE GYEOL
겸	15	U+ACB8	HANGUL SYLLABLE GYEOM
겹	2	U+ACB9	HANGUL SYLLABLE GYEOB
겼	29	U+ACBC	HANGUL SYLLABLE GYEOSS
경	399	U+ACBD	HANGUL SYLLABLE GYEONG
곁	30	U+ACC1	HANGUL SYLLABLE GYEOT
계	562	U+ACC4	HANGUL SYLLABLE GYE
고	7409	U+ACE0	HANGUL SYLLABLE GO
곡	33	U+ACE1	HANGUL SYLLABLE GOG
곤	15	U+ACE4	HANGUL SYLLABLE GON
곧	135	U+ACE7	HANGUL SYLLABLE GOD
골	29	U+ACE8	HANGUL SYLLABLE GOL
곰	3	U+ACF0	HANGUL SYLLABLE GOM
곱	119	U+ACF1	HANGUL SYLLABLE GOB
곳	245	U+ACF3	HANGUL SYLLABLE GOS
공	72	U+ACF5	HANGUL SYLLABLE GONG
과	1849	U+ACFC	HANGUL SYLLABLE GWA
관	158	U+AD00	HANGUL SYLLABLE GWAN
광	283	U+AD11	HANGUL SYLLABLE GWANG
괴	70	U+AD34	HANGUL SYLLABLE GOE
굉	5	U+AD49	HANGUL SYLLABLE GOENG
교	266	U+AD50	HANGUL SYLLABLE GYO
구	769	U+AD6C	HANGUL SYLLABLE GU
국	39	U+AD6D	HANGUL SYLLABLE GUG
군	220	U+AD70	HANGUL SYLLABLE GUN
굳	47	U+AD73	HANGUL SYLLABLE GUD
굴	68	U+AD74	HANGUL SYLLABLE GUL
굵	3	U+AD75	HANGUL SYLLABLE GULG
굶	21	U+AD76	HANGUL SYLLABLE GULM
굼	1	U+AD7C	HANGUL SYLLABLE GUM
굽	12	U+AD7D	HANGUL SYLLABLE GUB
궁	6	U+AD81	HANGUL SYLLABLE GUNG
궂	1	U+AD82	HANGUL SYLLABLE GUJ
권	170	U+AD8C	HANGUL SYLLABLE GWEON
궤	7	U+ADA4	HANGUL SYLLABLE GWE
귀	341	U+ADC0	HANGUL SYLLABLE GWI
귐	1	U+ADD0	HANGUL SYLLABLE GWIM
규	13	U+ADDC	HANGUL SYLLABLE GYU
그	8229	U+ADF8	HANGUL SYLLABLE GEU
극	5	U+ADF9	HANGUL SYLLABLE GEUG
근	71	U+ADFC	HANGUL SYLLABLE GEUN
글	24	U+AE00	HANGUL SYLLABLE GEUL
금	321	U+AE08	HANGUL SYLLABLE GEUM
급	26	U+AE09	HANGUL SYLLABLE GEUB
긋	5	U+AE0B	HANGUL SYLLABLE GEUS
기	3417	U+AE30	HANGUL SYLLABLE GI
긴	45	U+AE34	HANGUL SYLLABLE GIN
길	239	U+AE38	HANGUL SYLLABLE GIL
김	12	U+AE40	HANGUL SYLLABLE GIM
깁	12	U+AE41	HANGUL SYLLABLE GIB
깃	4	U+AE43	HANGUL SYLLABLE GIS
깊	31	U+AE4A	HANGUL SYLLABLE GIP
까	885	U+AE4C	HANGUL SYLLABLE GGA
깍	2	U+AE4D	HANGUL SYLLABLE GGAG
깎	5	U+AE4E	HANGUL SYLLABLE GGAGG
깐	3	U+AE50	HANGUL SYLLABLE GGAN
깔	4	U+AE54	HANGUL SYLLABLE GGAL
깜	6	U+AE5C	HANGUL SYLLABLE GGAM
깝	2	U+AE5D	HANGUL SYLLABLE GGAB
깡	1	U+AE61	HANGUL SYLLABLE GGANG
깥	6	U+AE65	HANGUL SYLLABLE GGAT
깨	169	U+AE68	HANGUL SYLLABLE GGAE
깰	1	U+AE70	HANGUL SYLLABLE GGAEL
꺼	19	U+AEBC	HANGUL SYLLABLE GGEO
꺾	15	U+AEBE	HANGUL SYLLABLE GGEOGG
껄	3	U+AEC4	HANGUL SYLLABLE GGEOL
껏	12	U+AECF	HANGUL SYLLABLE GGEOS
껑	1	U+AED1	HANGUL SYLLABLE GGEONG
께	1386	U+AED8	HANGUL SYLLABLE GGE
껴	2	U+AEF4	HANGUL SYLLABLE GGYEO
꼈	1	U+AF08	HANGUL SYLLABLE GGYEOSS
꼬	10	U+AF2C	HANGUL SYLLABLE GGO
꼭	10	U+AF2D	HANGUL SYLLABLE GGOG
꼴	1	U+AF34	HANGUL SYLLABLE GGOL
꽂	2	U+AF42	HANGUL SYLLABLE GGOJ
꽃	17	U+AF43	HANGUL SYLLABLE GGOC
꽉	1	U+AF49	HANGUL SYLLABLE GGWAG
꽹	1	U+AF79	HANGUL SYLLABLE GGWAENG
꾀	8	U+AF80	HANGUL SYLLABLE GGOE
꾸	62	U+AFB8	HANGUL SYLLABLE GGU
꾼	49	U+AFBC	HANGUL SYLLABLE GGUN
꿀	7	U+AFC0	HANGUL SYLLABLE GGUL
꿇	14	U+AFC7	HANGUL SYLLABLE GGULH
꿈	7	U+AFC8	HANGUL SYLLABLE GGUM
꿔	4	U+AFD4	HANGUL SYLLABLE GGWEO
꿰	2	U+AFF0	HANGUL SYLLABLE GGWE
끄	45	U+B044	HANGUL SYLLABLE GGEU
끈	10	U+B048	HANGUL SYLLABLE GGEUN
끊	14	U+B04A	HANGUL SYLLABLE GGEUNH
