Grapheme	GraphFrequency	WordFrequency	Difference
!	882	882	0
(	72	72	0
)	70	70	0
.	11147	11147	0
:	247	247	0
;	315	315	0
?	956	956	0
—	8	8	0
‘	401	401	0
’	399	399	0
“	2139	2139	0
”	1866	1866	0
…	2	2	0
O	35	11	24
,	17303	17264	39
A	3898	56	3842
o	55259	361	54898
a	140693	2089	138604
