Grapheme	GraphFrequency	WordFrequency	Difference
!	913	913	0
(	11	11	0
)	11	11	0
.	8710	8710	0
:	2935	2935	0
;	1385	1385	0
?	948	948	0
[	25	25	0
]	24	24	0
£	1	1	0
«	2074	2074	0
—	246	246	0
“	398	398	0
”	397	397	0
…	2	2	0
»	1959	1958	1
,	11809	11807	2
Y	10	4	6
O	290	7	283
ô	448	7	441
à	4806	4104	702
A	1276	122	1154
y	1938	337	1601
a	59995	1180	58815
