Grapheme	Frequency	Codepoint	UnicodeName
 	154847	U+0020	SPACE
-	2000	U+002D	HYPHEN-MINUS
—	2449	U+2014	EM DASH
,	17742	U+002C	COMMA
;	56	U+003B	SEMICOLON
:	1762	U+003A	COLON
!	760	U+0021	EXCLAMATION MARK
?	1027	U+003F	QUESTION MARK
.	11069	U+002E	FULL STOP
'	27	U+0027	APOSTROPHE
“	23	U+201C	LEFT DOUBLE QUOTATION MARK
„	23	U+201E	DOUBLE LOW-9 QUOTATION MARK
«	711	U+00AB	LEFT-POINTING DOUBLE ANGLE QUOTATION MARK
»	711	U+00BB	RIGHT-POINTING DOUBLE ANGLE QUOTATION MARK
(	29	U+0028	LEFT PARENTHESIS
)	29	U+0029	RIGHT PARENTHESIS
0	6	U+0030	DIGIT ZERO
1	20	U+0031	DIGIT ONE
2	17	U+0032	DIGIT TWO
4	10	U+0034	DIGIT FOUR
5	1	U+0035	DIGIT FIVE
6	6	U+0036	DIGIT SIX
а	111771	U+0430	CYRILLIC SMALL LETTER A
А	3433	U+0410	CYRILLIC CAPITAL LETTER A
б	8348	U+0431	CYRILLIC SMALL LETTER BE
в	896	U+0432	CYRILLIC SMALL LETTER VE
В	146	U+0412	CYRILLIC CAPITAL LETTER VE
г	8191	U+0433	CYRILLIC SMALL LETTER GHE
Г	125	U+0413	CYRILLIC CAPITAL LETTER GHE
ғ	16881	U+0493	CYRILLIC SMALL LETTER GHE WITH STROKE
д	20507	U+0434	CYRILLIC SMALL LETTER DE
Д	101	U+0414	CYRILLIC CAPITAL LETTER DE
е	46514	U+0435	CYRILLIC SMALL LETTER IE
Е	141	U+0415	CYRILLIC CAPITAL LETTER IE
ё	204	U+0451	CYRILLIC SMALL LETTER IO
з	20019	U+0437	CYRILLIC SMALL LETTER ZE
З	48	U+0417	CYRILLIC CAPITAL LETTER ZE
и	28113	U+0438	CYRILLIC SMALL LETTER I
И	3223	U+0418	CYRILLIC CAPITAL LETTER I
і	40930	U+0456	CYRILLIC SMALL LETTER BYELORUSSIAN-UKRAINIAN I
й	9196	U+0439	CYRILLIC SMALL LETTER SHORT I
Й	33	U+0419	CYRILLIC CAPITAL LETTER SHORT I
к	16154	U+043A	CYRILLIC SMALL LETTER KA
К	915	U+041A	CYRILLIC CAPITAL LETTER KA
л	34248	U+043B	CYRILLIC SMALL LETTER EL
Л	86	U+041B	CYRILLIC CAPITAL LETTER EL
м	10327	U+043C	CYRILLIC SMALL LETTER EM
М	2346	U+041C	CYRILLIC CAPITAL LETTER EM
н	64604	U+043D	CYRILLIC SMALL LETTER EN
Н	316	U+041D	CYRILLIC CAPITAL LETTER EN
ң	19716	U+04A3	CYRILLIC SMALL LETTER EN WITH DESCENDER
о	23189	U+043E	CYRILLIC SMALL LETTER O
О	2117	U+041E	CYRILLIC CAPITAL LETTER O
ӧ	6239	U+04E7	CYRILLIC SMALL LETTER O WITH DIAERESIS
Ӧ	120	U+04E6	CYRILLIC CAPITAL LETTER O WITH DIAERESIS
п	30260	U+043F	CYRILLIC SMALL LETTER PE
П	3028	U+041F	CYRILLIC CAPITAL LETTER PE
р	59609	U+0440	CYRILLIC SMALL LETTER ER
Р	63	U+0420	CYRILLIC CAPITAL LETTER ER
с	35221	U+0441	CYRILLIC SMALL LETTER ES
С	1794	U+0421	CYRILLIC CAPITAL LETTER ES
т	33033	U+0442	CYRILLIC SMALL LETTER TE
Т	559	U+0422	CYRILLIC CAPITAL LETTER TE
у	12543	U+0443	CYRILLIC SMALL LETTER U
У	131	U+0423	CYRILLIC CAPITAL LETTER U
ӱ	6550	U+04F1	CYRILLIC SMALL LETTER U WITH DIAERESIS
Ӱ	178	U+04F0	CYRILLIC CAPITAL LETTER U WITH DIAERESIS
ф	436	U+0444	CYRILLIC SMALL LETTER EF
Ф	157	U+0424	CYRILLIC CAPITAL LETTER EF
х	20813	U+0445	CYRILLIC SMALL LETTER HA
Х	5021	U+0425	CYRILLIC CAPITAL LETTER HA
ц	33	U+0446	CYRILLIC SMALL LETTER TSE
ч	20537	U+0447	CYRILLIC SMALL LETTER CHE
Ч	1658	U+0427	CYRILLIC CAPITAL LETTER CHE
ҷ	3538	U+04B7	CYRILLIC SMALL LETTER CHE WITH DESCENDER
ш	25	U+0448	CYRILLIC SMALL LETTER SHA
ы	46440	U+044B	CYRILLIC SMALL LETTER YERU
Ы	28	U+042B	CYRILLIC CAPITAL LETTER YERU
ь	214	U+044C	CYRILLIC SMALL LETTER SOFT SIGN
э	266	U+044D	CYRILLIC SMALL LETTER E
Э	47	U+042D	CYRILLIC CAPITAL LETTER E
ю	49	U+044E	CYRILLIC SMALL LETTER YU
Ю	6	U+042E	CYRILLIC CAPITAL LETTER YU
я	132	U+044F	CYRILLIC SMALL LETTER YA
Я	1	U+042F	CYRILLIC CAPITAL LETTER YA
Ӏ	271	U+04C0	CYRILLIC LETTER PALOCHKA
