Grapheme	GraphFrequency	WordFrequency	Difference
!	325	325	0
(	3	3	0
)	3	3	0
,	3801	3801	0
.	2474	2474	0
:	1014	1014	0
;	99	99	0
?	357	357	0
[	1	1	0
]	1	1	0
«	705	705	0
»	708	708	0
—	237	237	0
‘	9	9	0
’	9	9	0
“	237	237	0
„	237	237	0
…	15	15	0
У	155	1	154
Я	229	6	223
я	3634	85	3549
у	11889	18	11871
